sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
45708,8046875000;-160,4249114990;
45814,1640625000;-160,4249114990;
45919,8203125000;-160,4249114990;
46025,6679687500;-160,4401550293;
46131,7617187500;-160,4401550293;
46238,0976562500;-160,4401550293;
46344,6796875000;-160,4401550293;
46451,5078125000;-160,5009002686;
46558,6328125000;-160,7102203369;
46665,9531250000;-160,9624938965;
46773,5234375000;-160,9792938232;
46881,3398437500;-161,1040344238;
46989,4023437500;-161,2843627930;
47097,7187500000;-161,3021697998;
47206,2812500000;-161,5961303711;
47315,1484375000;-161,6479797363;
47424,2109375000;-161,7699584961;
47533,5273437500;-161,8034210205;
47643,0976562500;-161,9267883301;
47752,9179687500;-162,3861846924;
47862,9921875000;-162,4302673340;
47973,3710937500;-162,5516204834;
48083,9531250000;-162,5955810547;
48194,7890625000;-162,7891998291;
48305,8828125000;-162,7891998291;
48417,2304687500;-162,7891998291;
48528,8359375000;-162,5955810547;
48640,6992187500;-162,5516204834;
48752,8710937500;-162,4302673340;
48865,2500000000;-162,3861846924;
48977,8867187500;-161,8034210205;
49090,7851562500;-161,7699584961;
49203,9453125000;-161,8034210205;
49317,3632812500;-162,1338653564;
49431,0429687500;-162,1338653564;
49545,0390625000;-162,1338653564;
49659,2421875000;-162,1338653564;
49773,7109375000;-162,1338653564;
49888,4453125000;-162,1338653564;
50003,4414062500;-162,1338653564;
50118,7031250000;-162,1338653564;
50234,2851562500;-162,1338653564;
50350,0781250000;-162,1338653564;
50466,1367187500;-162,1338653564;
50582,4648437500;-162,1338653564;
50699,0625000000;-161,8009948730;
50815,9257812500;-161,7953796387;
50933,0625000000;-161,7953796387;
51050,5234375000;-161,7953796387;
51168,1953125000;-161,7953796387;
51286,1445312500;-161,7953796387;
51404,3593750000;-161,7953796387;
51522,8515625000;-161,7953796387;
51641,6171875000;-161,7953796387;
51760,7109375000;-161,7953796387;
51880,0234375000;-161,7953796387;
51999,6093750000;-161,7953796387;
52119,4726562500;-161,7953796387;
52239,6093750000;-161,7953796387;
52360,0273437500;-161,7953796387;
52480,7187500000;-161,7953796387;
52601,7500000000;-161,8009948730;
52723,0000000000;-162,1338653564;
52844,5312500000;-162,2831726074;
52966,3398437500;-162,3668518066;
53088,4335937500;-162,5305633545;
53210,8046875000;-162,6221618652;
53333,5195312500;-163,1390991211;
53456,4570312500;-163,1643218994;
53579,6757812500;-163,1643218994;
53703,1835937500;-163,1643218994;
53826,9726562500;-163,1643218994;
53951,0468750000;-163,1643218994;
54075,4062500000;-163,1643218994;
54200,1132812500;-163,1836700439;
54325,0507812500;-163,1836700439;
54450,2734375000;-163,1836700439;
54575,7851562500;-163,1836700439;
54701,5859375000;-163,1836700439;
54827,6757812500;-163,1836700439;
54954,0585937500;-163,1836700439;
55080,7929687500;-163,1836700439;
55207,7578125000;-163,1836700439;
55335,0156250000;-163,1643218994;
55462,5664062500;-163,1390991211;
55590,4101562500;-162,6477813721;
55718,5507812500;-162,6221618652;
55847,0468750000;-162,5305633545;
55975,7773437500;-162,5046081543;
56104,8085937500;-162,5046081543;
56234,1328125000;-162,5046081543;
56363,7578125000;-162,5046081543;
56493,6796875000;-162,5046081543;
56623,9023437500;-162,5046081543;
56754,4843750000;-162,5046081543;
56885,3085937500;-162,5046081543;
57016,4335937500;-162,5046081543;
57147,8593750000;-162,4683837891;
57279,5898437500;-162,3480224609;
57411,6210937500;-162,2822875977;
57544,0234375000;-161,9120635986;
57676,6679687500;-161,8821105957;
57809,6171875000;-161,2544097900;
57942,8710937500;-161,1755218506;
58076,4335937500;-161,1755218506;
58210,3046875000;-161,1755218506;
58344,4843750000;-161,1755218506;
58479,0351562500;-161,1554107666;
58613,8320312500;-161,1462554932;
58748,9414062500;-161,0226135254;
58884,3632812500;-160,8426818848;
59020,0937500000;-160,8426818848;
59156,1406250000;-160,8426818848;
59292,5000000000;-160,9291381836;
59429,2382812500;-160,9801330566;
59566,2265625000;-160,9801330566;
59703,5312500000;-160,9968261719;
59841,1523437500;-161,0226135254;
59979,0898437500;-161,0226135254;
60117,3476562500;-160,9968261719;
60255,9882812500;-160,9801330566;
60394,8828125000;-160,9291381836;
60534,0976562500;-160,8426818848;
60673,6328125000;-160,8330993652;
60813,4882812500;-160,8330993652;
60953,6679687500;-160,8330993652;
61094,1718750000;-160,8330993652;
61235,0625000000;-160,8330993652;
61376,2148437500;-160,8330993652;
61517,6914062500;-160,8330993652;
61659,4960937500;-160,8330993652;
61801,6250000000;-160,7516479492;
61944,0820312500;-160,5560302734;
62086,9335937500;-160,5140380859;
62230,0507812500;-160,3365478516;
62373,4960937500;-160,3365478516;
62517,2695312500;-160,5140380859;
62661,3750000000;-160,5140380859;
62805,8164062500;-160,3365478516;
62950,5859375000;-160,3101043701;
63095,7617187500;-160,2795715332;
63241,2031250000;-160,1948394775;
63386,9765625000;-160,1948394775;
63533,0898437500;-160,1948394775;
63679,5390625000;-160,1948394775;
63826,3242187500;-160,1948394775;
63973,5195312500;-160,1948394775;
64120,9804687500;-159,9055175781;
64268,7851562500;-159,8988037109;
64416,9296875000;-159,8311462402;
64565,4140625000;-159,6904602051;
64714,2421875000;-159,6084136963;
64863,4140625000;-159,2228088379;
65013,0000000000;-158,5684356689;
65162,8593750000;-158,5684356689;
65313,0625000000;-158,5684356689;
65463,6132812500;-158,5684356689;
65614,5156250000;-158,5684356689;
65765,7578125000;-158,3453216553;
65917,3515625000;-158,1946868896;
66069,3671875000;-158,1946868896;
66221,6640625000;-158,1946868896;
66374,3125000000;-158,1946868896;
66527,3125000000;-158,1946868896;
66680,6562500000;-158,1946868896;
66834,3593750000;-158,1946868896;
66988,4921875000;-158,1946868896;
67142,9062500000;-158,1946868896;
67297,6796875000;-158,5684356689;
67452,8046875000;-159,2033081055;
67608,2890625000;-159,2033081055;
67764,1250000000;-159,2033081055;
67920,3281250000;-159,2033081055;
68076,9609375000;-159,2033081055;
68233,8906250000;-159,2033081055;
68391,1718750000;-159,2033081055;
68548,8203125000;-159,2033081055;
68706,8281250000;-159,2033081055;
68865,2031250000;-159,4642028809;
69024,0156250000;-160,5043487549;
69183,1250000000;-160,5043487549;
69342,5937500000;-160,5043487549;
69502,4296875000;-160,5423278809;
69662,6406250000;-160,7709960938;
69823,2187500000;-160,8599243164;
69984,1640625000;-160,9544982910;
70145,5625000000;-161,3876495361;
70307,2500000000;-161,4561767578;
70469,3125000000;-161,6661071777;
70631,7500000000;-161,6661071777;
70794,5625000000;-161,6661071777;
70957,7500000000;-161,6661071777;
71121,3906250000;-161,6661071777;
71285,3281250000;-161,6661071777;
71449,6484375000;-161,6661071777;
71614,3437500000;-161,4561767578;
71779,4218750000;-161,4561767578;
71944,8750000000;-161,4561767578;
72110,7187500000;-161,4561767578;
72277,0156250000;-161,6661071777;
72443,6171875000;-161,6905975342;
72610,6093750000;-161,7301025391;
72777,9765625000;-161,7301025391;
72945,7343750000;-161,6905975342;
73113,8828125000;-161,6661071777;
73282,4140625000;-161,4561767578;
73451,4140625000;-161,3876495361;
73620,7265625000;-161,2540130615;
73790,4296875000;-160,9544982910;
73960,5234375000;-160,9544982910;
74131,0078125000;-160,6863098145;
74301,8828125000;-160,5676727295;
74473,2343750000;-160,5423278809;
74644,8984375000;-160,5423278809;
74816,9609375000;-160,5423278809;
74989,4218750000;-160,5676727295;
75162,2734375000;-160,5676727295;
75335,5312500000;-160,5676727295;
75509,1875000000;-160,4510803223;
75683,3203125000;-160,3334197998;
75857,7812500000;-160,3334197998;
76032,6328125000;-160,3334197998;
76207,8984375000;-160,3334197998;
76383,5625000000;-160,3334197998;
76559,6328125000;-160,3334197998;
76736,1875000000;-160,3334197998;
76913,0703125000;-160,3334197998;
77090,3593750000;-160,3334197998;
77268,0625000000;-160,3334197998;
77446,1718750000;-160,4510803223;
77624,6875000000;-160,4510803223;
77803,6171875000;-160,3334197998;
77983,0468750000;-160,0314025879;
78162,8046875000;-160,0314025879;
78342,9765625000;-160,0314025879;
78523,5625000000;-160,0314025879;
78704,5625000000;-160,0314025879;
78885,9843750000;-160,0314025879;
79067,8203125000;-160,0314025879;
79250,1640625000;-160,0314025879;
79432,8437500000;-160,0314025879;
79615,9375000000;-160,4510803223;
79799,4609375000;-160,5778808594;
79983,4062500000;-160,6414489746;
80167,7734375000;-160,7742767334;
80352,6484375000;-160,7806549072;
80537,8671875000;-160,8110351563;
80723,5156250000;-160,8459167480;
80909,5859375000;-160,9957885742;
81096,0937500000;-160,9957885742;
81283,0234375000;-160,8459167480;
81470,3828125000;-160,8459167480;
81658,2734375000;-160,9957885742;
81846,5000000000;-161,0592498779;
82035,1640625000;-161,0969696045;
82224,2578125000;-161,2975006104;
82413,7890625000;-161,2975006104;
82603,7578125000;-161,2975006104;
82794,2578125000;-161,3935546875;
82985,1015625000;-161,4523315430;
83176,3906250000;-161,4523315430;
83368,1171875000;-161,4523315430;
83560,2890625000;-161,4523315430;
83752,8984375000;-161,4523315430;
83945,9609375000;-161,4523315430;
84139,5546875000;-161,4523315430;
84333,5000000000;-161,4951019287;
84527,8906250000;-161,7879943848;
84722,7343750000;-161,8657989502;
84918,0312500000;-161,8657989502;
85113,7734375000;-161,7879943848;
85310,0546875000;-161,4951019287;
85506,7031250000;-161,4523315430;
85703,8046875000;-161,4294891357;
85901,3515625000;-161,4294891357;
86099,3671875000;-161,4294891357;
86297,8281250000;-161,4294891357;
86496,7500000000;-161,3935546875;
86696,2265625000;-161,2975006104;
86896,0703125000;-161,2667236328;
87096,3671875000;-160,9957885742;
87297,1328125000;-160,7455139160;
87498,3593750000;-160,4230804443;
87700,0468750000;-160,3986968994;
87902,2031250000;-160,3986968994;
88104,9218750000;-160,4230804443;
88308,0078125000;-160,7455139160;
88511,5703125000;-160,7455139160;
88715,5937500000;-160,7455139160;
88920,0859375000;-160,7455139160;
89125,0546875000;-160,7455139160;
89330,5937500000;-160,5516357422;
89536,5078125000;-160,5516357422;
89742,8906250000;-160,5516357422;
89949,7578125000;-160,4230804443;
90157,1015625000;-160,4230804443;
90364,9140625000;-160,4230804443;
90573,2109375000;-160,4230804443;
90782,0937500000;-160,5516357422;
90991,3515625000;-160,5800323486;
91201,0937500000;-160,5800323486;
91411,3203125000;-160,5516357422;
91622,0234375000;-160,4230804443;
91833,2187500000;-160,2846221924;
92045,0078125000;-159,9236755371;
92257,1718750000;-159,9236755371;
92469,8359375000;-160,2846221924;
92682,9843750000;-160,4230804443;
92896,6250000000;-160,4230804443;
93110,7578125000;-160,4230804443;
93325,3828125000;-160,4230804443;
93540,6093750000;-160,4230804443;
93756,2265625000;-160,4230804443;
93972,3437500000;-160,2846221924;
94188,9531250000;-160,0493316650;
94406,0703125000;-160,0493316650;
94623,6796875000;-160,2846221924;
94841,8984375000;-160,4590148926;
95060,5156250000;-160,5516357422;
95279,6328125000;-160,4590759277;
95499,2656250000;-160,4590759277;
95719,3984375000;-160,4590759277;
95940,0390625000;-160,4590759277;
96161,1875000000;-160,4590759277;
96382,9453125000;-160,4590759277;
96605,1171875000;-160,4590759277;
96827,7968750000;-160,4590759277;
97050,9921875000;-160,4590759277;
97274,7031250000;-160,4590148926;
97498,9296875000;-160,4590148926;
97723,6718750000;-160,4590148926;
97949,0390625000;-160,4590148926;
98174,8203125000;-160,4590148926;
98401,1171875000;-160,3845825195;
98627,9375000000;-160,2629241943;
98855,2812500000;-160,1235504150;
99083,1484375000;-160,2629241943;
99311,6562500000;-160,2722167969;
99540,5781250000;-160,3845825195;
99770,0234375000;-160,4590148926;
100000,0000000000;-160,4590759277;
100230,5078125000;-160,4590759277;
100461,5468750000;-160,4590759277;
100693,1171875000;-160,5090484619;
100925,3359375000;-160,5448760986;
101157,9687500000;-160,6311798096;
101391,1484375000;-160,6635284424;
101624,8593750000;-160,7555084229;
101859,1171875000;-160,7942047119;
102093,9062500000;-160,8112335205;
102329,3515625000;-160,8259124756;
102565,2265625000;-160,8416442871;
102801,6484375000;-160,8416442871;
103038,6171875000;-160,8618164063;
103276,1250000000;-160,9095611572;
103514,1875000000;-160,9095611572;
103752,7890625000;-160,8618164063;
103992,0625000000;-160,8416442871;
104231,7734375000;-160,8259124756;
104472,0312500000;-160,8112335205;
104712,8515625000;-160,7555084229;
104954,2187500000;-160,7555084229;
105196,1484375000;-160,7555084229;
105438,6328125000;-160,7555084229;
105681,7890625000;-160,7555084229;
105925,3984375000;-160,7555084229;
106169,5625000000;-160,7555084229;
106414,2890625000;-160,7555084229;
106659,5859375000;-160,7555084229;
106905,4375000000;-160,8112335205;
107151,9843750000;-160,8259124756;
107398,9765625000;-160,8416442871;
107646,5390625000;-160,8427734375;
107894,6718750000;-160,9095611572;
108143,3750000000;-160,9179992676;
108392,6562500000;-161,2101440430;
108642,5078125000;-161,2819366455;
108893,0546875000;-161,5422821045;
109144,0625000000;-161,5540161133;
109395,6484375000;-161,5540161133;
109647,8125000000;-161,5540161133;
109900,5546875000;-161,5422821045;
110153,8828125000;-161,3588714600;
110407,9218750000;-161,2819366455;
110662,4140625000;-161,0029602051;
110917,5000000000;-160,9179992676;
111173,1718750000;-160,9179992676;
111429,4375000000;-160,9179992676;
111686,2890625000;-160,9179992676;
111943,7343750000;-160,9179992676;
112201,8984375000;-161,0029602051;
112460,5312500000;-161,2652282715;
112719,7578125000;-161,2819366455;
112979,5859375000;-161,3588714600;
113240,0078125000;-161,5422821045;
113501,0390625000;-161,5540161133;
113762,7890625000;-161,6078948975;
114025,0234375000;-161,6550903320;
114287,8593750000;-161,6558532715;
114551,2968750000;-161,6767425537;
114815,3437500000;-161,7064819336;
115080,0078125000;-161,7222290039;
115345,2734375000;-161,7803802490;
115611,2812500000;-161,7803802490;
115877,7734375000;-161,7803802490;
116144,8750000000;-161,7803802490;
116412,6015625000;-161,7803802490;
116680,9375000000;-161,7803802490;
116949,8984375000;-161,7803802490;
117219,4765625000;-161,7803802490;
117489,8046875000;-161,7803802490;
117760,6250000000;-161,7803802490;
118032,0703125000;-161,7064819336;
118304,1406250000;-161,6767425537;
118576,8437500000;-161,4433441162;
118850,1718750000;-161,3588714600;
119124,2578125000;-161,2652282715;
119398,8515625000;-161,2652282715;
119674,0703125000;-161,2652282715;
119949,9296875000;-161,2652282715;
120226,4218750000;-161,2652282715;
120503,5546875000;-161,1325836182;
120781,3203125000;-161,1012725830;
121059,8671875000;-161,0498657227;
121338,9140625000;-160,9683685303;
121618,6093750000;-160,8368988037;
121898,9531250000;-160,8027954102;
122179,9375000000;-160,7993621826;
122461,5703125000;-160,7850952148;
122743,9843750000;-160,7523345947;
123026,9218750000;-160,7418212891;
123310,5078125000;-160,7299194336;
123594,7421875000;-160,7067108154;
123879,6406250000;-160,6986846924;
124165,1953125000;-160,6908416748;
124451,3984375000;-160,6908416748;
124738,4062500000;-160,6908416748;
125025,9375000000;-160,6908416748;
125314,1328125000;-160,6908416748;
125602,9921875000;-160,6908416748;
125892,5156250000;-160,6908416748;
126182,7031250000;-160,6908416748;
126473,7031250000;-160,6908416748;
126765,2343750000;-160,4991607666;
127057,4375000000;-160,2853546143;
127350,3125000000;-160,2810058594;
127643,8671875000;-160,2728881836;
127938,0937500000;-160,1839599609;
128233,0000000000;-160,1377105713;
128528,7265625000;-160,1051330566;
128824,9921875000;-160,1051330566;
129121,9453125000;-160,1051330566;
129419,5781250000;-160,1051330566;
129717,8984375000;-160,1051330566;
130016,9140625000;-160,1051330566;
130316,6093750000;-160,1051330566;
130617,1406250000;-160,1051330566;
130918,2265625000;-160,1051330566;
131220,0000000000;-160,1165924072;
131522,4687500000;-160,1325531006;
131825,6406250000;-160,1484832764;
132129,5000000000;-160,1723022461;
132434,2187500000;-160,1960754395;
132739,4843750000;-160,2118988037;
133045,4687500000;-160,2118988037;
133352,1406250000;-160,2276611328;
133659,5312500000;-160,2434082031;
133967,6250000000;-160,2669525146;
134276,4218750000;-160,2669525146;
134586,0937500000;-160,2669525146;
134896,3281250000;-160,2669525146;
135207,2656250000;-160,2669525146;
135518,9375000000;-160,2669525146;
135831,3125000000;-160,2669525146;
136144,4062500000;-160,2669525146;
136458,3906250000;-160,2669525146;
136772,9375000000;-160,2904357910;
137088,2031250000;-160,3060607910;
137404,2031250000;-160,3216400146;
137720,9218750000;-160,3449554443;
138038,3906250000;-160,3682098389;
138356,5781250000;-160,4172058105;
138675,6406250000;-160,4562530518;
138995,2968750000;-160,5366516113;
139315,7031250000;-160,5385131836;
139636,8281250000;-160,5631103516;
139958,7031250000;-160,5934600830;
140281,3125000000;-160,5938415527;
140604,6718750000;-160,6403350830;
140928,9375000000;-160,7193450928;
141253,7812500000;-160,8056793213;
141579,3906250000;-161,0701751709;
141905,7343750000;-161,4265441895;
142232,8437500000;-161,4265441895;
142560,7031250000;-161,4265441895;
142889,4687500000;-161,4265441895;
143218,8281250000;-161,4265441895;
143548,9687500000;-161,4265441895;
143879,8593750000;-161,4265441895;
144211,5156250000;-161,4265441895;
144543,9218750000;-161,0701751709;
144877,1093750000;-161,0701751709;
145211,2187500000;-161,0701751709;
145545,9375000000;-161,0701751709;
