sep=;
417830,1875000000;-163,4078369141;
418793,7812500000;-163,4048461914;
419759,1250000000;-163,5337677002;
420726,6875000000;-163,9279937744;
421696,5000000000;-164,4338989258;
422668,5312500000;-164,7628173828;
423642,8125000000;-165,0285034180;
424619,3437500000;-165,1992034912;
425598,5937500000;-165,0798950195;
426579,6250000000;-164,8168334961;
427562,9375000000;-164,2748870850;
428548,5000000000;-163,7432098389;
429536,3125000000;-163,4733428955;
430526,4375000000;-163,3188476563;
431519,3125000000;-163,3751678467;
432514,0000000000;-163,7294616699;
433510,9687500000;-164,1236877441;
434510,2500000000;-164,7729797363;
435511,8125000000;-165,3231964111;
436515,6875000000;-165,5537567139;
437521,9062500000;-165,7463531494;
438530,9062500000;-165,8648986816;
439541,7500000000;-165,9133453369;
440554,9062500000;-165,8552093506;
441570,4375000000;-165,5565948486;
442588,2812500000;-165,1929321289;
443608,4687500000;-164,5701293945;
444631,0312500000;-164,0429992676;
445656,4062500000;-163,8151855469;
446683,6875000000;-163,7295989990;
447713,3125000000;-163,9234619141;
448745,3437500000;-164,2305755615;
449779,7187500000;-164,8579254150;
450816,5000000000;-165,5251770020;
451856,1562500000;-165,8844146729;
452897,7187500000;-166,2130126953;
453941,6875000000;-166,3978424072;
454988,0625000000;-166,6836547852;
456036,8437500000;-167,2753295898;
457088,0312500000;-167,8820037842;
458141,6562500000;-168,7485198975;
459198,1875000000;-169,0359191895;
460256,6875000000;-168,6938171387;
461317,6250000000;-167,7722015381;
462380,9687500000;-166,8315734863;
463446,8125000000;-166,1358489990;
464515,0937500000;-165,7589721680;
465586,3437500000;-165,6988220215;
466659,5312500000;-165,7623291016;
467735,2187500000;-165,8070373535;
468813,3750000000;-165,5952606201;
469894,0312500000;-165,1554260254;
470977,1875000000;-164,6990203857;
472062,8125000000;-164,4660186768;
473151,4687500000;-164,4988403320;
474242,1250000000;-164,7571868896;
475335,2812500000;-165,1081695557;
476430,9687500000;-165,4424285889;
477529,1562500000;-165,7390441895;
478629,9062500000;-165,9525451660;
479733,7187500000;-166,0342254639;
480839,5312500000;-165,9500732422;
481947,9062500000;-165,5879364014;
483058,8125000000;-165,0884704590;
484172,3125000000;-164,6291809082;
485288,3437500000;-164,3502655029;
486406,9687500000;-164,3394317627;
487528,7187500000;-164,5037384033;
488652,5000000000;-164,7601623535;
489778,8750000000;-164,9593200684;
490907,8437500000;-164,9419708252;
492039,4375000000;-164,7513580322;
493173,6250000000;-164,4836273193;
494310,4375000000;-164,2798919678;
495450,3750000000;-164,2677764893;
496592,4375000000;-164,4652099609;
497737,1250000000;-164,9335479736;
498884,4375000000;-165,5958862305;
500034,4062500000;-166,3444976807;
501187,0000000000;-167,0036468506;
502342,8437500000;-167,2554168701;
503500,7812500000;-167,0920562744;
504661,3750000000;-166,6865234375;
505824,6562500000;-166,4218597412;
506990,6250000000;-166,5459594727;
508159,2812500000;-166,9863128662;
509330,6250000000;-167,5896759033;
510505,2187500000;-168,0461120605;
511681,9687500000;-167,9656372070;
512861,4375000000;-167,4014129639;
514043,6250000000;-166,5225982666;
515228,5312500000;-165,4938964844;
516416,1562500000;-164,9886932373;
517607,0937500000;-164,7751617432;
518800,2187500000;-164,7534790039;
519996,0937500000;-164,8859252930;
521194,7187500000;-165,0837249756;
522396,1250000000;-165,2998504639;
523600,2812500000;-165,4938354492;
524807,1875000000;-165,4958801270;
526017,5000000000;-165,3849639893;
527230,0000000000;-165,2927551270;
528445,3125000000;-165,3428955078;
529663,4375000000;-165,5824127197;
530884,3125000000;-165,7544555664;
532108,0625000000;-165,7706909180;
533335,1875000000;-165,6800689697;
534564,5625000000;-165,5800476074;
535796,7500000000;-165,5592041016;
537031,8125000000;-165,6336975098;
538269,6875000000;-165,7870635986;
539510,4375000000;-165,9992218018;
540754,0625000000;-166,2313079834;
542001,1250000000;-166,4558715820;
543250,5000000000;-166,5277862549;
544502,7500000000;-166,4674835205;
545757,8750000000;-166,1879577637;
547015,8750000000;-165,9287872314;
548276,7500000000;-165,7470245361;
549540,5625000000;-165,5989227295;
550807,9375000000;-165,4913024902;
552077,5625000000;-165,3630065918;
553350,1250000000;-165,2245330811;
554625,6875000000;-165,1596069336;
555904,1250000000;-165,1077117920;
557185,5000000000;-165,1097259521;
558470,5000000000;-165,2751464844;
559757,8125000000;-165,6705169678;
561048,0625000000;-166,2876281738;
562341,3125000000;-166,5493927002;
563637,5625000000;-166,5359954834;
564936,8125000000;-166,5372009277;
566239,0000000000;-166,9352416992;
567544,8750000000;-167,4115142822;
568853,0625000000;-167,6820983887;
570164,3125000000;-167,5693511963;
571478,6250000000;-167,2124481201;
572795,8750000000;-166,7937164307;
574116,2500000000;-166,4704284668;
575440,2500000000;-166,4568176270;
576766,6875000000;-166,5152587891;
578096,1875000000;-166,4860382080;
579428,6875000000;-166,2709503174;
580764,3125000000;-166,0267791748;
582103,0625000000;-165,9685363770;
583444,8125000000;-166,0804595947;
584790,3750000000;-166,3911743164;
586138,3125000000;-166,7717590332;
587489,4375000000;-166,9731292725;
588843,6250000000;-166,8788604736;
590200,9375000000;-166,2929229736;
591561,4375000000;-165,5569152832;
592925,0000000000;-165,1876831055;
594292,3750000000;-165,2857818604;
595662,2500000000;-165,7454223633;
597035,3125000000;-166,6132202148;
598411,5000000000;-167,3928527832;
599790,9375000000;-167,9935150146;
601173,4375000000;-168,3793182373;
602559,8750000000;-168,5558166504;
603948,8125000000;-168,4361724854;
605340,9375000000;-167,9579315186;
606736,3125000000;-167,1200866699;
608134,8750000000;-166,1790924072;
609536,6875000000;-165,6162567139;
610941,6875000000;-165,2827301025;
612350,6250000000;-165,1251525879;
613762,1250000000;-165,1752319336;
615176,9375000000;-165,2481079102;
616594,9375000000;-165,2262573242;
618016,2500000000;-165,1316833496;
619440,8125000000;-164,9355926514;
620869,3750000000;-164,5570220947;
622300,5000000000;-164,1850280762;
623734,9375000000;-164,0108489990;
625172,6875000000;-164,1573028564;
626613,7500000000;-164,6250305176;
628058,1250000000;-165,2122650146;
629505,8750000000;-165,6331024170;
630957,6250000000;-165,8000030518;
632412,0000000000;-165,9197845459;
633869,7500000000;-166,1785888672;
635330,8750000000;-166,6113128662;
636795,3750000000;-167,1898193359;
638263,2500000000;-167,8584747314;
639735,1875000000;-168,2850494385;
641209,8125000000;-167,8859100342;
642687,8750000000;-166,8817291260;
644169,3125000000;-166,0987396240;
645654,1250000000;-165,8462524414;
647142,4375000000;-165,9804840088;
648634,1250000000;-166,1611785889;
650130,0000000000;-166,2338714600;
651628,5625000000;-166,3801116943;
653130,6250000000;-166,6758117676;
654636,1250000000;-166,8188476563;
656145,1250000000;-166,5209045410;
657657,6250000000;-166,1358947754;
659173,5625000000;-165,8249359131;
660693,6875000000;-165,6915893555;
662216,6250000000;-165,9194946289;
663743,1250000000;-166,4297332764;
665273,0625000000;-166,9875793457;
666806,5625000000;-167,2870635986;
668343,6250000000;-167,2136993408;
669884,9375000000;-166,9509582520;
671429,0625000000;-166,4943389893;
672976,7500000000;-165,9967041016;
674528,0000000000;-165,7378234863;
676082,8750000000;-165,8501281738;
677641,2500000000;-166,1896362305;
679203,3125000000;-166,4031982422;
680769,6250000000;-166,3690185547;
682338,8750000000;-166,3948516846;
683911,6875000000;-166,7237548828;
685488,1875000000;-167,2377777100;
687068,2500000000;-167,7591552734;
688652,0000000000;-168,1395111084;
690240,1875000000;-167,7815856934;
691831,1875000000;-167,1851348877;
693425,9375000000;-167,0496826172;
695024,3125000000;-166,7754058838;
696626,4375000000;-165,8368988037;
698232,1875000000;-165,2452850342;
699841,6875000000;-165,2164764404;
701455,6250000000;-165,6968078613;
703072,5000000000;-166,3614654541;
704693,1250000000;-166,7517700195;
706317,5000000000;-166,6932067871;
707945,6250000000;-166,5555572510;
709577,5000000000;-166,8059082031;
711213,8750000000;-167,1402130127;
712853,3125000000;-166,9092102051;
714496,5000000000;-166,3752746582;
716143,4375000000;-165,9637451172;
717794,1875000000;-165,8969116211;
719448,7500000000;-166,1762847900;
721107,1250000000;-166,4100799561;
722770,1250000000;-166,5147399902;
724436,1875000000;-166,8442687988;
726106,0625000000;-167,4970855713;
727779,8125000000;-168,1783294678;
729457,3750000000;-168,2909088135;
731138,8125000000;-168,0667877197;
732824,1250000000;-167,5910186768;
734514,1875000000;-167,2368164063;
736207,2500000000;-167,0664367676;
737904,3125000000;-166,8895568848;
739605,1875000000;-166,6830291748;
741310,0625000000;-166,5430297852;
743018,8125000000;-166,4799957275;
744732,3750000000;-166,3922424316;
746449,0000000000;-166,3535461426;
748169,6250000000;-166,3707580566;
749894,1875000000;-166,5145111084;
751622,7500000000;-166,6929473877;
753355,3125000000;-166,6671447754;
755091,8750000000;-166,6240844727;
756833,2500000000;-166,7835083008;
758577,7500000000;-166,9990234375;
760326,3750000000;-167,0082092285;
762078,9375000000;-167,0200347900;
763835,6250000000;-167,2090148926;
765596,3125000000;-167,3370971680;
767361,8750000000;-167,2783660889;
769130,6875000000;-166,8516082764;
770903,6250000000;-166,4892730713;
772680,6250000000;-166,5619049072;
774461,6875000000;-167,0502319336;
776246,8750000000;-167,4309234619;
778036,1875000000;-167,4448852539;
779830,4375000000;-167,5011444092;
781628,0000000000;-167,6879730225;
783429,7500000000;-167,6041717529;
785235,6250000000;-167,2542724609;
787045,6250000000;-167,0535430908;
788859,8125000000;-167,1471557617;
790678,1875000000;-167,5952758789;
792501,6250000000;-168,1879425049;
794328,4375000000;-169,0340576172;
796159,3750000000;-169,3121337891;
797994,6250000000;-168,4465484619;
799834,0000000000;-167,5986328125;
801677,6875000000;-167,2909851074;
803526,5000000000;-167,0870361328;
805378,6875000000;-166,8651733398;
807235,1250000000;-166,7770233154;
809095,8750000000;-166,8495483398;
810960,9375000000;-167,0666503906;
812830,2500000000;-167,3819427490;
814703,8750000000;-167,6495819092;
816582,6875000000;-167,6433868408;
818465,0000000000;-167,2009887695;
820351,6250000000;-166,6597900391;
822242,5625000000;-166,4412384033;
824137,8750000000;-166,5403442383;
826037,6250000000;-166,8477325439;
827942,5625000000;-167,3516540527;
829851,0625000000;-168,0807647705;
831763,9375000000;-168,3660430908;
833681,1875000000;-167,9027404785;
835602,8750000000;-167,3755798340;
837529,0000000000;-167,2917938232;
839459,5625000000;-167,4947967529;
841395,5000000000;-167,6044311523;
843335,0000000000;-167,6182556152;
845278,9375000000;-167,6400299072;
847227,3750000000;-167,7532806396;
849180,2500000000;-167,9865112305;
851137,6875000000;-168,0526428223;
853100,5625000000;-168,1132659912;
855067,0000000000;-168,0931243896;
857038,0000000000;-167,4906005859;
859013,5625000000;-166,7574462891;
860993,6250000000;-166,4079284668;
862978,3125000000;-166,7391357422;
864967,5000000000;-167,4782714844;
866962,2500000000;-167,6935272217;
868960,6875000000;-167,3778839111;
870963,6875000000;-166,8537445068;
872971,3125000000;-166,5375976563;
874983,6250000000;-166,5407714844;
877000,5000000000;-166,5200805664;
879022,0625000000;-166,4013824463;
881049,2500000000;-166,4224548340;
883080,1250000000;-166,5530395508;
885115,6875000000;-166,8072509766;
887155,9375000000;-167,2287902832;
889200,8750000000;-167,2329559326;
891250,5625000000;-166,8578033447;
893305,9375000000;-166,4364776611;
895365,0625000000;-166,1094970703;
897428,9375000000;-165,8552551270;
899497,5625000000;-165,8915100098;
901571,0000000000;-166,0163421631;
903649,1875000000;-165,9266967773;
905732,1250000000;-165,9590606689;
907820,9375000000;-166,3104095459;
909913,5000000000;-166,5000457764;
912010,9375000000;-166,2321624756;
914113,1875000000;-165,8298492432;
916220,2500000000;-165,4255828857;
918332,1875000000;-165,0207672119;
920450,0625000000;-164,8735198975;
922571,7500000000;-164,9559173584;
924698,3750000000;-164,9289703369;
926829,8125000000;-164,7653350830;
928966,2500000000;-164,8520660400;
931107,5625000000;-165,0962524414;
933253,8750000000;-165,2953186035;
935406,0625000000;-165,3170013428;
937562,2500000000;-165,1064758301;
939723,4375000000;-164,9221954346;
941889,5625000000;-165,0849609375;
944060,6875000000;-165,5450744629;
946236,8125000000;-165,8833312988;
948419,0000000000;-165,6229705811;
950605,1250000000;-165,2348632813;
952796,3750000000;-165,0527343750;
954992,6250000000;-165,1433258057;
957193,9375000000;-165,7440490723;
959400,3750000000;-166,4317779541;
961611,8125000000;-166,6012878418;
963829,5000000000;-166,2119598389;
966051,1875000000;-165,9376983643;
968278,0000000000;-165,8304901123;
970509,9375000000;-165,6596221924;
972747,0625000000;-165,9680633545;
974989,3125000000;-166,7581481934;
977236,6875000000;-166,6887664795;
979490,3750000000;-166,1033020020;
981748,1875000000;-166,1713409424;
984011,1875000000;-166,7776031494;
986279,3750000000;-167,2043914795;
988552,8125000000;-166,9851226807;
990831,5000000000;-166,6954498291;
993116,5625000000;-166,9081573486;
995405,7500000000;-167,4030609131;
997700,2500000000;-167,7546081543;
1000000,0000000000;-167,9825744629;
Trace;3;
Trace Mode;BLANK;
Trace;4;
Trace Mode;BLANK;
Trace;5;
Trace Mode;BLANK;
Trace;6;
Trace Mode;BLANK;
Window;2;Integrated Measurements;
Window;Range;Trace;Start Offset;Unit;Stop Offset;Unit;Weighting;Int Noise;Unit;PM;Unit;FM;Unit;Jitter;Unit
1;1;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;1;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;2;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;2;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;3;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;3;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;4;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;4;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;5;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;5;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;6;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;6;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;7;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;7;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;8;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;8;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;9;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
1;9;2;300,0000000000;Hz;1000000,0000000000;Hz;;-94,8265380859375;dBc;0,0014699774328619241714;degree;4,1117739677429199219;Hz;4,0831162341900463942e-16;s
1;10;1;300,0000000000;Hz;1000000,0000000000;Hz;;-98,740234375;dBc;0,000936754629947245121;degree;4,0668091773986816406;Hz;2,6019978636925250419e-16;s
