sep=;
2673,0065917969;-141,3923339844;
2679,1682128906;-141,6190643311;
2685,3437500000;-141,6715850830;
2691,5351562500;-141,4406738281;
2697,7395019531;-141,1793823242;
2703,9577636719;-141,0373992920;
2710,1921386719;-140,9407043457;
2716,4394531250;-140,8987579346;
2722,7009277344;-141,0496520996;
2728,9785156250;-141,2728881836;
2735,2690429688;-141,4103088379;
2741,5739746094;-141,5478210449;
2747,8935546875;-141,6905975342;
2754,2290039063;-141,6335754395;
2760,5778808594;-141,5276489258;
2766,9411621094;-141,7495117188;
2773,3205566406;-142,1699829102;
2779,7133789063;-142,1528167725;
2786,1208496094;-141,6936340332;
2792,5444335938;-141,4346313477;
2798,9814453125;-141,5157470703;
2805,4333496094;-141,4999084473;
2811,9001464844;-141,2291717529;
2818,3833007813;-140,9709625244;
2824,8798828125;-140,8954467773;
2831,3913574219;-140,9455871582;
2837,9194335938;-141,0208129883;
2844,4611816406;-141,1137084961;
2851,0178222656;-141,1540832520;
2857,5910644531;-141,1926116943;
2864,1779785156;-141,4651947021;
2870,7802734375;-142,0583343506;
2877,3991699219;-142,4603424072;
2884,0317382813;-142,3326568604;
2890,6796875000;-141,7544555664;
2897,3427734375;-141,3120422363;
2904,0229492188;-141,3482666016;
2910,7170410156;-141,5754394531;
2917,4265136719;-141,5688323975;
2924,1528320313;-141,4411621094;
2930,8933105469;-141,5516967773;
2937,6491699219;-141,8044586182;
2944,4223632813;-141,9467468262;
2951,2094726563;-142,0005798340;
2958,0122070313;-142,1899108887;
2964,8305664063;-142,3391571045;
2971,6662597656;-142,1825714111;
2978,5163574219;-141,8338928223;
2985,3820800781;-141,6100158691;
2992,2651367188;-141,6269836426;
2999,1625976563;-141,6302185059;
3006,0756835938;-141,7907714844;
3013,0065917969;-141,7940063477;
3019,9519042969;-141,8118438721;
3026,9130859375;-141,8398895264;
3033,8920898438;-141,8699035645;
3040,8852539063;-141,8901062012;
3047,8947753906;-141,8952484131;
3054,9204101563;-141,8835906982;
3061,9638671875;-141,8567504883;
3069,0219726563;-141,8198852539;
3076,0961914063;-141,7833557129;
3083,1884765625;-141,7580566406;
3090,2954101563;-141,7485656738;
3097,4189453125;-141,7573699951;
3104,5603027344;-141,7852630615;
3111,7165527344;-141,8318634033;
3118,8894042969;-141,8976440430;
3126,0786132813;-141,9780120850;
3133,2861328125;-142,0651702881;
3140,5085449219;-142,1522216797;
3147,7475585938;-142,2332763672;
3155,0051269531;-142,3047485352;
3162,2775878906;-142,3664245605;
3169,5668945313;-142,4205474854;
3176,8747558594;-142,4689636230;
3184,1977539063;-142,5069732666;
3191,5375976563;-142,5265960693;
3198,8959960938;-142,5205535889;
3206,2695312500;-142,4861297607;
3213,6604003906;-142,4279785156;
3221,0681152344;-142,3590698242;
3228,4946289063;-142,3001098633;
3235,9365234375;-142,2631378174;
3243,3955078125;-142,2516937256;
3250,8735351563;-142,2639617920;
3258,3671875000;-142,2946624756;
3265,8779296875;-142,3367004395;
3273,4077148438;-142,3818359375;
3280,9531250000;-142,4204101563;
3288,5161132813;-142,4382019043;
3296,0961914063;-142,4245147705;
3303,6958007813;-142,3785705566;
3311,3110351563;-142,3079681396;
3318,9438476563;-142,2277221680;
3326,5961914063;-142,1564941406;
3334,2641601563;-142,1123809814;
3341,9499511719;-142,1093597412;
3349,6550292969;-142,1549377441;
3357,3762207031;-142,2484893799;
3365,1152343750;-142,3810119629;
3372,8740234375;-142,5302124023;
3380,6486816406;-142,6694641113;
3388,4414062500;-142,7779083252;
3396,2519531250;-142,8433227539;
3404,0825195313;-142,8640747070;
3411,9289550781;-142,8466949463;
3419,7937011719;-142,8014678955;
3427,6784667969;-142,7385864258;
3435,5795898438;-142,6663360596;
3443,4987792969;-142,5911254883;
3451,4382324219;-142,5181427002;
3459,3940429688;-142,4515228271;
3467,3681640625;-142,3940887451;
3475,3608398438;-142,3475036621;
3483,3735351563;-142,3116607666;
3491,4030761719;-142,2861328125;
3499,4509277344;-142,2718658447;
3507,5192871094;-142,2711029053;
3515,6044921875;-142,2861328125;
3523,7082519531;-142,3169860840;
3531,8325195313;-142,3594512939;
3539,9736328125;-142,4051361084;
3548,1335449219;-142,4448242188;
3556,3142089844;-142,4732818604;
3564,5117187500;-142,4913330078;
3572,7282714844;-142,5027313232;
3580,9636230469;-142,5089721680;
3589,2199707031;-142,5077056885;
3597,4934082031;-142,4972686768;
3605,7858886719;-142,4834289551;
3614,0993652344;-142,4812469482;
3622,4301757813;-142,5089569092;
3630,7800292969;-142,5766601563;
3639,1513671875;-142,6773376465;
3647,5397949219;-142,7861480713;
3655,9475097656;-142,8709106445;
3664,3747558594;-142,9081115723;
3672,8234863281;-142,8934631348;
3681,2895507813;-142,8392944336;
3689,7751464844;-142,7853088379;
3698,2824707031;-142,7030792236;
3706,8073730469;-142,6229858398;
3715,3518066406;-142,5526428223;
3723,9179687500;-142,4990844727;
3732,5017089844;-142,4703369141;
3741,1054687500;-142,4742736816;
3749,7290039063;-142,5155181885;
3758,3745117188;-142,5919647217;
3767,0378417969;-142,6938171387;
3775,7209472656;-142,8066101074;
3784,4265136719;-142,9171752930;
3793,1499023438;-143,0180206299;
3801,8933105469;-143,1430053711;
3810,6589355469;-143,2310485840;
3819,4428710938;-143,2503509521;
3828,2468261719;-143,2290191650;
3837,0734863281;-143,1634674072;
3845,9182128906;-143,0562896729;
3854,7832031250;-142,9159240723;
3863,6687011719;-142,7569732666;
3872,5769042969;-142,6009216309;
3881,5036621094;-142,4745025635;
3890,4506835938;-142,4045104980;
3899,4206542969;-142,4103240967;
3908,4089355469;-142,4967346191;
3917,4182128906;-142,6501770020;
3926,4501953125;-142,8410491943;
3935,5009765625;-143,0324707031;
3944,5725097656;-143,1912994385;
3953,6650390625;-143,2953948975;
3962,7807617188;-143,3320770264;
3971,9152832031;-143,2881011963;
3981,0708007813;-143,2502288818;
3990,2497558594;-143,2362670898;
3999,4475097656;-143,2568969727;
4008,6665039063;-143,3091278076;
4017,9089355469;-143,3796234131;
4027,1704101563;-143,4512023926;
4036,4533691406;-143,5086212158;
4045,7600097656;-143,5404357910;
4055,0856933594;-143,5381317139;
4064,4331054688;-143,4572906494;
4073,8017578125;-143,3140563965;
4083,1943359375;-143,2055816650;
4092,6064453125;-143,1195983887;
4102,0400390625;-143,0826721191;
4111,4980468750;-143,1148834229;
4120,9750976563;-143,2243347168;
4130,4746093750;-143,4027862549;
4139,9975585938;-143,6242370605;
4149,5405273438;-143,9373168945;
4159,1054687500;-144,1283416748;
4168,6928710938;-144,1339569092;
4178,3041992188;-144,0592956543;
4187,9355468750;-143,9389495850;
4197,5888671875;-143,8126983643;
4207,2670898438;-143,7113189697;
4216,9648437500;-143,6368713379;
4226,6855468750;-143,6270751953;
4236,4306640625;-143,6455688477;
4246,1958007813;-143,6755371094;
4255,9833984375;-143,7191619873;
4265,7963867188;-143,7803649902;
4275,6293945313;-143,8585662842;
4285,4848632813;-143,9869842529;
4295,3632812500;-144,0943756104;
4305,2666015625;-144,1376495361;
4315,1904296875;-144,1641540527;
4325,1376953125;-144,1874237061;
4335,1098632813;-144,2187500000;
4345,1025390625;-144,2729492188;
4355,1181640625;-144,2892608643;
4365,1591796875;-144,2394409180;
4375,2211914063;-144,1322479248;
4385,3066406250;-143,9808197021;
4395,4150390625;-143,7398681641;
4405,5493164063;-143,5592041016;
4415,7041015625;-143,5055236816;
4425,8828125000;-143,5102233887;
4436,0874023438;-143,5718383789;
4446,3125000000;-143,7388000488;
4456,5615234375;-143,9040069580;
4466,8369140625;-143,9550781250;
4477,1333007813;-143,9384918213;
4487,4536132813;-143,8614196777;
4497,7998046875;-143,6949005127;
4508,1674804688;-143,5649566650;
4518,5590820313;-143,5458679199;
4528,9746093750;-143,5900115967;
4539,4169921875;-143,7601318359;
4549,8803710938;-143,9922485352;
4560,3681640625;-144,1594696045;
4570,8828125000;-144,3242797852;
4581,4189453125;-144,5526580811;
4591,9794921875;-144,7357025146;
4602,5668945313;-144,7951049805;
4613,1762695313;-144,7890625000;
4623,8095703125;-144,6667175293;
4634,4677734375;-144,4938201904;
4645,1533203125;-144,3910064697;
4655,8608398438;-144,3210144043;
4666,5927734375;-144,2884826660;
4677,3520507813;-144,3135375977;
4688,1337890625;-144,3528747559;
4698,9404296875;-144,3976287842;
4709,7744140625;-144,4653472900;
4720,6308593750;-144,5337219238;
4731,5122070313;-144,5762176514;
4742,4213867188;-144,6048889160;
4753,3525390625;-144,5602264404;
4764,3095703125;-144,4666748047;
4775,2915039063;-144,3346710205;
4786,3017578125;-144,1210632324;
4797,3344726563;-143,9572601318;
4808,3925781250;-143,9048461914;
4819,4790039063;-143,9008636475;
4830,5883789063;-143,9260253906;
4841,7231445313;-143,9291992188;
4852,8862304688;-143,8950347900;
4864,0722656250;-143,8546600342;
4875,2846679688;-143,8582916260;
4886,5224609375;-143,9460906982;
4897,7890625000;-144,0996093750;
4909,0786132813;-144,2123870850;
4920,3945312500;-144,3482208252;
4931,7387695313;-144,4599151611;
4943,1069335938;-144,5479278564;
4954,5009765625;-144,7364501953;
4965,9243164063;-144,9502868652;
4977,3710937500;-145,0526733398;
4988,8442382813;-145,0638122559;
5000,3437500000;-144,9505310059;
5011,8730468750;-144,8466644287;
5023,4257812500;-144,7384948730;
5035,0048828125;-144,6926116943;
5046,6137695313;-144,6715850830;
5058,2465820313;-144,6232299805;
5069,9062500000;-144,5707244873;
5081,5957031250;-144,5039215088;
5093,3090820313;-144,4872131348;
5105,0493164063;-144,5163116455;
5116,8198242188;-144,5892791748;
5128,6142578125;-144,6526336670;
5140,4360351563;-144,6727447510;
5152,2851562500;-144,6649475098;
5164,1645507813;-144,6509246826;
5176,0683593750;-144,6188964844;
5187,9995117188;-144,5706176758;
5199,9609375000;-144,5212402344;
5211,9472656250;-144,5120544434;
5223,9609375000;-144,5498962402;
5236,0053710938;-144,6491088867;
5248,0747070313;-144,7318572998;
5260,1723632813;-144,7177734375;
5272,2973632813;-144,6182556152;
5284,4531250000;-144,4640655518;
5296,6342773438;-144,3180084229;
5308,8432617188;-144,2479705811;
5321,0834960938;-144,2101135254;
5333,3491210938;-144,2483825684;
5345,6425781250;-144,3768310547;
5357,9677734375;-144,5645599365;
5370,3183593750;-144,7970733643;
5382,6972656250;-145,0345153809;
5395,1074218750;-145,2146453857;
5407,5439453125;-145,3098602295;
5420,0083007813;-145,3097381592;
5432,5019531250;-145,2851867676;
5445,0273437500;-145,2745056152;
5457,5786132813;-145,2589416504;
5470,1586914063;-145,2069702148;
5482,7705078125;-145,1534881592;
5495,4086914063;-145,1654052734;
5508,0761718750;-145,2408142090;
5520,7758789063;-145,3388366699;
5533,5014648438;-145,4033203125;
5546,2568359375;-145,3934783936;
5559,0410156250;-145,3172454834;
5571,8579101563;-145,1779022217;
5584,7016601563;-145,0359802246;
5597,5747070313;-144,9510803223;
5610,4804687500;-144,9207611084;
5623,4130859375;-144,9123382568;
5636,3754882813;-144,8823089600;
5649,3710937500;-144,8194122314;
5662,3930664063;-144,7546997070;
5675,4453125000;-144,7192840576;
5688,5307617188;-144,7141418457;
5701,6430664063;-144,7384948730;
5714,7861328125;-144,7801208496;
5727,9589843750;-144,8406524658;
5741,1655273438;-144,9410552979;
5754,3994140625;-145,0237884521;
5767,6635742188;-145,1052246094;
5780,9614257813;-145,1739349365;
5794,2871093750;-145,2046203613;
5807,6435546875;-145,2026824951;
5821,0336914063;-145,1969146729;
5834,4516601563;-145,2423706055;
5847,9003906250;-145,3035888672;
5861,3798828125;-145,3418426514;
5874,8940429688;-145,3541412354;
5888,4365234375;-145,3603363037;
5902,0097656250;-145,3669433594;
5915,6171875000;-145,3449401855;
5929,2534179688;-145,2850341797;
5942,9204101563;-145,2220458984;
5956,6225585938;-145,2122802734;
5970,3530273438;-145,3034973145;
5984,1152343750;-145,4011077881;
5997,9125976563;-145,4446258545;
6011,7377929688;-145,4409484863;
6025,5957031250;-145,4458770752;
6039,4848632813;-145,5395965576;
6053,4096679688;-145,6552429199;
6067,3632812500;-145,7224884033;
6081,3491210938;-145,6257019043;
6095,3701171875;-145,4282226563;
6109,4204101563;-145,2260437012;
6123,5029296875;-145,0803833008;
6137,6215820313;-145,0775909424;
6151,7690429688;-145,1737213135;
6165,9497070313;-145,4138641357;
6180,1625976563;-145,6288757324;
6194,4116210938;-145,7958679199;
6208,6899414063;-145,9120788574;
6223,0014648438;-145,9355926514;
6237,3496093750;-145,9193725586;
6251,7270507813;-145,8486785889;
6266,1376953125;-145,7313995361;
6280,5849609375;-145,6647644043;
6295,0620117188;-145,7020416260;
6309,5727539063;-145,9051208496;
6324,1201171875;-146,0758514404;
6338,6977539063;-146,1149444580;
6353,3090820313;-145,9983367920;
6367,9536132813;-145,8963928223;
6382,6357421875;-145,8973236084;
6397,3481445313;-145,8908538818;
6412,0947265625;-145,7451477051;
6426,8784179688;-145,5403900146;
6441,6928710938;-145,5072479248;
6456,5415039063;-145,6624908447;
6471,4277343750;-145,9781341553;
6486,3447265625;-146,2279510498;
6501,2963867188;-146,3396606445;
6516,2822265625;-146,3672180176;
6531,3061523438;-146,4137420654;
6546,3613281250;-146,6554870605;
6561,4511718750;-146,9251251221;
6576,5795898438;-147,1036529541;
6591,7392578125;-147,0959167480;
6606,9335937500;-146,9647064209;
6622,1665039063;-146,9464263916;
6637,4311523438;-146,9791107178;
6652,7309570313;-146,9307250977;
6668,0659179688;-146,7117309570;
6683,4399414063;-146,4665527344;
6698,8457031250;-146,3833618164;
6714,2871093750;-146,4641571045;
6729,7675781250;-146,6806182861;
6745,2802734375;-147,0577087402;
6760,8286132813;-147,3330383301;
6776,4165039063;-147,2990112305;
6792,0366210938;-146,9465789795;
6807,6928710938;-146,6124267578;
6823,3886718750;-146,3709259033;
6839,1171875000;-146,2759857178;
6854,8818359375;-146,3891601563;
6870,6826171875;-146,5345611572;
6886,5239257813;-146,5330963135;
6902,3979492188;-146,3742370605;
6918,3081054688;-146,2914123535;
6934,2592773438;-146,4089050293;
6950,2431640625;-146,6984863281;
6966,2641601563;-147,0896148682;
6982,3256835938;-147,1943206787;
6998,4204101563;-146,9948577881;
7014,5522460938;-146,7370147705;
7030,7211914063;-146,5776824951;
7046,9316406250;-146,4965667725;
7063,1752929688;-146,4165954590;
7079,4560546875;-146,3000640869;
7095,7788085938;-146,1948394775;
7112,1352539063;-146,1768188477;
7128,5292968750;-146,2439727783;
7144,9648437500;-146,4233856201;
7161,4345703125;-146,6605224609;
7177,9418945313;-146,8847961426;
7194,4916992188;-147,0185394287;
7211,0756835938;-146,9835510254;
7227,6972656250;-146,8047637939;
7244,3579101563;-146,6311950684;
7261,0605468750;-146,6187286377;
7277,7978515625;-146,8304595947;
7294,5737304688;-147,0765533447;
7311,3920898438;-147,0200042725;
7328,2456054688;-146,6188964844;
7345,1376953125;-146,1462707520;
7362,0727539063;-145,8809967041;
7379,0429687500;-145,9200439453;
7396,0522460938;-146,1986999512;
7413,1005859375;-146,5799560547;
7430,1923828125;-146,9091033936;
7447,3193359375;-147,0839233398;
7464,4858398438;-147,1165618896;
7481,6962890625;-147,0724182129;
7498,9418945313;-147,0071258545;
7516,2275390625;-146,9577941895;
7533,5571289063;-146,9729309082;
7550,9228515625;-147,0330810547;
7568,3281250000;-147,0645141602;
7585,7778320313;-147,1027679443;
7603,2636718750;-147,2445983887;
7620,7895507813;-147,4427032471;
7638,3559570313;-147,2938537598;
7655,9672851563;-146,9892578125;
7673,6147460938;-146,9010467529;
7691,3027343750;-147,0217742920;
7709,0361328125;-147,0129241943;
7726,8061523438;-146,7826538086;
7744,6166992188;-146,6003723145;
7762,4731445313;-146,6290435791;
7780,3662109375;-146,8895416260;
7798,3002929688;-147,3849792480;
7816,2758789063;-147,8928680420;
7834,2973632813;-147,7467651367;
7852,3559570313;-147,3908233643;
7870,4560546875;-147,1122589111;
7888,6025390625;-146,8976440430;
7906,7861328125;-146,7675018311;
7925,0122070313;-146,8232421875;
7943,2841796875;-147,1270446777;
7961,5937500000;-147,2979583740;
7979,9458007813;-147,2260131836;
7998,3447265625;-147,2697296143;
8016,7812500000;-147,5849151611;
8035,2607421875;-147,9760742188;
8053,7827148438;-148,2011566162;
8072,3515625000;-148,2255859375;
8090,9589843750;-148,1550903320;
8109,6088867188;-147,9588470459;
8128,3066406250;-147,7093353271;
8147,0429687500;-147,4937896729;
8165,8227539063;-147,3638000488;
8184,6499023438;-147,2521209717;
8203,5156250000;-147,1596679688;
8222,4257812500;-147,2738037109;
8241,3789062500;-147,5857696533;
8260,3808593750;-147,6863555908;
8279,4208984375;-147,6621551514;
8298,5058593750;-147,7259063721;
8317,6396484375;-147,7701721191;
8336,8115234375;-147,7425384521;
8356,0292968750;-147,6524047852;
8375,2949218750;-147,4895782471;
8394,6005859375;-147,5621795654;
8413,9501953125;-147,8126373291;
8433,3496093750;-147,8317871094;
8452,7890625000;-147,3560485840;
8472,2734375000;-146,9597015381;
8491,8027343750;-146,9523620605;
8511,3818359375;-147,0700073242;
8531,0009765625;-147,1660003662;
8550,6660156250;-147,2545928955;
8570,3798828125;-147,4257202148;
8590,1357421875;-147,7510375977;
8609,9365234375;-148,1290893555;
8629,7880859375;-148,5214843750;
8649,6796875000;-148,7722320557;
8669,6181640625;-148,7866668701;
8689,6025390625;-148,4834594727;
8709,6367187500;-148,2207336426;
8729,7128906250;-148,2947540283;
8749,8359375000;-148,5797729492;
8770,0097656250;-148,7053070068;
8790,2255859375;-148,7655487061;
8810,4873046875;-148,9593048096;
8830,8007812500;-148,9995117188;
8851,1562500000;-148,6825561523;
8871,5595703125;-148,3683166504;
8892,0087890625;-148,5002288818;
8912,5107421875;-148,6967315674;
8933,0546875000;-148,5539398193;
8953,6455078125;-148,3790588379;
8974,2890625000;-148,3146667480;
8994,9755859375;-148,1020660400;
9015,7099609375;-147,8082885742;
9036,4970703125;-147,5620574951;
