sep=;
1625,5485839844;-135,5868072510;
1629,2956542969;-135,5868072510;
1633,0521240234;-135,5868072510;
1636,8165283203;-135,5868072510;
1640,5894775391;-135,5889739990;
1644,3720703125;-135,6429748535;
1648,1624755859;-135,6432952881;
1651,9615478516;-135,7039642334;
1655,7703857422;-135,7078094482;
1659,5870361328;-135,7160034180;
1663,4124755859;-135,7213287354;
1667,2468261719;-135,7448272705;
1671,0908203125;-135,7628784180;
1674,9427490234;-135,7679901123;
1678,8035888672;-135,7735595703;
1682,6743164063;-135,7828521729;
1686,5529785156;-135,8013916016;
1690,4406738281;-135,8287048340;
1694,3381347656;-135,8606414795;
1698,2437744141;-135,8692016602;
1702,1583251953;-135,8781433105;
1706,0828857422;-135,8893585205;
1710,0155029297;-135,8893585205;
1713,9571533203;-135,8893585205;
1717,9079589844;-135,8893585205;
1721,8687744141;-135,8781433105;
1725,8378906250;-135,8692016602;
1729,8160400391;-135,8692016602;
1733,8043212891;-135,8692016602;
1737,8009033203;-135,8692016602;
1741,8066406250;-135,8781433105;
1745,8225097656;-135,8893585205;
1749,8468017578;-135,8959655762;
1753,8803710938;-135,9009399414;
1757,9230957031;-135,9042663574;
1761,9761962891;-135,9057312012;
1766,0377197266;-135,9207763672;
1770,1085205078;-135,9207763672;
1774,1898193359;-135,9207763672;
1778,2794189453;-135,9323883057;
1782,3784179688;-135,9323883057;
1786,4879150391;-135,9323883057;
1790,6059570313;-135,9323883057;
1794,7333984375;-135,9323883057;
1798,8713378906;-135,9207763672;
1803,0179443359;-135,9120635986;
1807,1739501953;-135,9042663574;
1811,3397216797;-135,8959655762;
1815,5158691406;-135,8959655762;
1819,7008056641;-135,8959655762;
1823,8953857422;-135,9042663574;
1828,1005859375;-135,9120635986;
1832,3144531250;-135,9323883057;
1836,5380859375;-135,9323883057;
1840,7724609375;-135,9323883057;
1845,0155029297;-135,9120635986;
1849,2684326172;-135,9120635986;
1853,5311279297;-135,9120635986;
1857,8046875000;-135,9159393311;
1862,0870361328;-135,9323883057;
1866,3792724609;-135,9989318848;
1870,6824951172;-136,0096588135;
1874,9945068359;-136,0315551758;
1879,3165283203;-136,0805206299;
1883,6495361328;-136,0874938965;
1887,9914550781;-136,0965270996;
1892,3433837891;-136,1194305420;
1896,7064208984;-136,1203002930;
1901,0784912109;-136,1203002930;
1905,4605712891;-136,1203002930;
1909,8527832031;-136,1194305420;
1914,2562255859;-136,1177978516;
1918,6687011719;-136,0965270996;
1923,0914306641;-136,0805206299;
1927,5252685547;-136,0315551758;
1931,9683837891;-136,0315551758;
1936,4217529297;-136,0315551758;
1940,8863525391;-136,0315551758;
1945,3602294922;-136,0805206299;
1949,8444824219;-136,0965270996;
1954,3389892578;-136,1177978516;
1958,8449707031;-136,1194305420;
1963,3602294922;-136,1203002930;
1967,8858642578;-136,1279602051;
1972,4230957031;-136,1328430176;
1976,9696044922;-136,1328430176;
1981,5267333984;-136,1328430176;
1986,0953369141;-136,1328430176;
1990,6734619141;-136,1382446289;
1995,2620849609;-136,1465759277;
1999,8624267578;-136,1705017090;
2004,4722900391;-136,1715087891;
2009,0926513672;-136,2100982666;
2013,7237548828;-136,2243652344;
2018,3666992188;-136,2256164551;
2023,0191650391;-136,2243652344;
2027,6823730469;-136,2100982666;
2032,3574218750;-136,1715087891;
2037,0421142578;-136,1705017090;
2041,7376708984;-136,1705017090;
2046,4451904297;-136,1705017090;
2051,1623535156;-136,1705017090;
2055,8903808594;-136,1705017090;
2060,6293945313;-136,1715087891;
2065,3803710938;-136,2100982666;
2070,1413574219;-136,2256164551;
2074,9130859375;-136,2622528076;
2079,6970214844;-136,2815093994;
2084,4909667969;-136,2927551270;
2089,2958984375;-136,3176269531;
2094,1130371094;-136,3386688232;
2098,9399414063;-136,3470764160;
2103,7783203125;-136,3475799561;
2108,6276855469;-136,3503875732;
2113,4892578125;-136,3514862061;
2118,3610839844;-136,3514862061;
2123,2438964844;-136,3514862061;
2128,1394042969;-136,3514862061;
2133,0449218750;-136,3514862061;
2137,9616699219;-136,3514862061;
2142,8911132813;-136,3514862061;
2147,8305664063;-136,3503875732;
2152,7814941406;-136,3503875732;
2157,7448730469;-136,3514862061;
2162,7187500000;-136,3515319824;
2167,7038574219;-136,3697662354;
2172,7006835938;-136,3895874023;
2177,7099609375;-136,3750457764;
2182,7297363281;-136,3697662354;
2187,7612304688;-136,3697662354;
2192,8054199219;-136,3697662354;
2197,8598632813;-136,3697662354;
2202,9260253906;-136,3697662354;
2208,0051269531;-136,3697662354;
2213,0949707031;-136,3750457764;
2218,1962890625;-136,3895874023;
2223,3093261719;-136,4000701904;
2228,4353027344;-136,4022521973;
2233,5720214844;-136,4413146973;
2238,7207031250;-136,4413146973;
2243,8823242188;-136,4413146973;
2249,0546875000;-136,4420928955;
2254,2387695313;-136,4617004395;
2259,4362792969;-136,4663543701;
2264,6442871094;-136,4754180908;
2269,8645019531;-136,5473785400;
2275,0979003906;-136,5740966797;
2280,3422851563;-136,6176757813;
2285,5986328125;-136,6176757813;
2290,8671875000;-136,6176757813;
2296,1489257813;-136,6176757813;
2301,4416503906;-136,6176757813;
2306,7468261719;-136,6176757813;
2312,0651855469;-136,6679534912;
2317,3947753906;-136,7164916992;
2322,7365722656;-136,7188720703;
2328,0917968750;-136,7188720703;
2333,4582519531;-136,7188720703;
2338,8369140625;-136,7188720703;
2344,2282714844;-136,7223205566;
2349,6330566406;-136,7260742188;
2355,0490722656;-136,7305145264;
2360,4777832031;-136,7351226807;
2365,9201660156;-136,7426300049;
2371,3737792969;-136,7445068359;
2376,8398437500;-136,7470703125;
2382,3200683594;-136,7507324219;
2387,8112792969;-136,7646484375;
2393,3154296875;-136,7708282471;
2398,8334960938;-136,7771148682;
2404,3630371094;-136,7772827148;
2409,9052734375;-136,8042449951;
2415,4602050781;-136,8042449951;
2421,0292968750;-136,8042449951;
2426,6101074219;-136,8343811035;
2432,2036132813;-136,8405914307;
2437,8112792969;-136,8461608887;
2443,4306640625;-136,8461608887;
2449,0629882813;-136,8461608887;
2454,7094726563;-136,8405914307;
2460,3676757813;-136,8405914307;
2466,0390625000;-136,8405914307;
2471,7233886719;-136,8405914307;
2477,4223632813;-136,8405914307;
2483,1330566406;-136,8405914307;
2488,8566894531;-136,8405914307;
2494,5952148438;-136,8405914307;
2500,3454589844;-136,8405914307;
2506,1088867188;-136,8405914307;
2511,8869628906;-136,8405914307;
2517,6770019531;-136,8461608887;
2523,4804687500;-136,8726654053;
2529,2985839844;-136,8909149170;
2535,1289062500;-136,8909149170;
2540,9726562500;-136,8909149170;
2546,8295898438;-136,8909149170;
2552,7016601563;-136,8909149170;
2558,5859375000;-136,8909149170;
2564,4836425781;-136,8909149170;
2570,3962402344;-136,8909149170;
2576,3212890625;-136,9067840576;
2582,2597656250;-136,9179382324;
2588,2136230469;-136,9254150391;
2594,1796875000;-136,9254150391;
2600,1594238281;-136,9254150391;
2606,1528320313;-136,9254150391;
2612,1616210938;-136,9614105225;
2618,1828613281;-136,9978332520;
2624,2180175781;-137,0192108154;
2630,2685546875;-137,0501098633;
2636,3312988281;-137,1214447021;
2642,4084472656;-137,1263885498;
2648,5007324219;-137,1287384033;
2654,6057128906;-137,1295623779;
2660,7248535156;-137,1394042969;
2666,8593750000;-137,1464385986;
2673,0065917969;-137,1532440186;
2679,1682128906;-137,1569824219;
2685,3437500000;-137,1694641113;
2691,5351562500;-137,2000274658;
2697,7395019531;-137,2291412354;
2703,9577636719;-137,2342376709;
2710,1921386719;-137,2604370117;
2716,4394531250;-137,2708435059;
2722,7009277344;-137,2708435059;
2728,9785156250;-137,2708435059;
2735,2690429688;-137,2839660645;
2741,5739746094;-137,2975921631;
2747,8935546875;-137,3341827393;
2754,2290039063;-137,3576354980;
2760,5778808594;-137,3735504150;
2766,9411621094;-137,4121093750;
2773,3205566406;-137,4121093750;
2779,7133789063;-137,4121093750;
2786,1208496094;-137,4121093750;
2792,5444335938;-137,4121093750;
2798,9814453125;-137,4151306152;
2805,4333496094;-137,4321899414;
2811,9001464844;-137,4771881104;
2818,3833007813;-137,4837951660;
2824,8798828125;-137,4841766357;
2831,3913574219;-137,4890899658;
2837,9194335938;-137,5074310303;
2844,4611816406;-137,5586242676;
2851,0178222656;-137,5586242676;
2857,5910644531;-137,5586242676;
2864,1779785156;-137,5115051270;
2870,7802734375;-137,5115051270;
2877,3991699219;-137,5115051270;
2884,0317382813;-137,5115051270;
2890,6796875000;-137,5115051270;
2897,3427734375;-137,5921783447;
2904,0229492188;-137,6568298340;
2910,7170410156;-137,6721496582;
2917,4265136719;-137,6738891602;
2924,1528320313;-137,6751098633;
2930,8933105469;-137,6751708984;
2937,6491699219;-137,6762695313;
2944,4223632813;-137,6812133789;
2951,2094726563;-137,6842041016;
2958,0122070313;-137,6812133789;
2964,8305664063;-137,6762695313;
2971,6662597656;-137,6762695313;
2978,5163574219;-137,6812133789;
2985,3820800781;-137,6812133789;
2992,2651367188;-137,6812133789;
2999,1625976563;-137,6817474365;
3006,0756835938;-137,6842041016;
3013,0065917969;-137,6897430420;
3019,9519042969;-137,6944580078;
3026,9130859375;-137,6965942383;
3033,8920898438;-137,6987304688;
3040,8852539063;-137,7017364502;
3047,8947753906;-137,7017364502;
3054,9204101563;-137,7017364502;
3061,9638671875;-137,7017364502;
3069,0219726563;-137,7017364502;
3076,0961914063;-137,7017364502;
3083,1884765625;-137,7108001709;
3090,2954101563;-137,7577819824;
3097,4189453125;-137,7577819824;
3104,5603027344;-137,7577819824;
3111,7165527344;-137,7616882324;
3118,8894042969;-137,7616882324;
3126,0786132813;-137,7616882324;
3133,2861328125;-137,7828216553;
3140,5085449219;-137,7903137207;
3147,7475585938;-137,8197021484;
3155,0051269531;-137,8253784180;
3162,2775878906;-137,8316955566;
3169,5668945313;-137,8772583008;
3176,8747558594;-137,8811340332;
3184,1977539063;-137,8897857666;
3191,5375976563;-137,9321746826;
3198,8959960938;-137,9334411621;
3206,2695312500;-137,9562072754;
3213,6604003906;-137,9836730957;
3221,0681152344;-137,9840393066;
3228,4946289063;-138,0117034912;
3235,9365234375;-138,0277557373;
3243,3955078125;-138,0280761719;
3250,8735351563;-138,0524749756;
3258,3671875000;-138,0611267090;
3265,8779296875;-138,0624542236;
3273,4077148438;-138,0771789551;
3280,9531250000;-138,0811462402;
3288,5161132813;-138,0811462402;
3296,0961914063;-138,0881958008;
3303,6958007813;-138,1073303223;
3311,3110351563;-138,1222534180;
3318,9438476563;-138,1348266602;
3326,5961914063;-138,1457824707;
3334,2641601563;-138,1548156738;
3341,9499511719;-138,1578979492;
3349,6550292969;-138,1587677002;
3357,3762207031;-138,1608276367;
3365,1152343750;-138,1611633301;
3372,8740234375;-138,1637573242;
3380,6486816406;-138,1641540527;
3388,4414062500;-138,1673889160;
3396,2519531250;-138,1866760254;
3404,0825195313;-138,2166290283;
3411,9289550781;-138,2170867920;
3419,7937011719;-138,2220153809;
3427,6784667969;-138,2227020264;
3435,5795898438;-138,2366943359;
3443,4987792969;-138,2389984131;
3451,4382324219;-138,2539825439;
3459,3940429688;-138,2559204102;
3467,3681640625;-138,2633972168;
3475,3608398438;-138,2714233398;
3483,3735351563;-138,2881774902;
3491,4030761719;-138,2885742188;
3499,4509277344;-138,2973022461;
3507,5192871094;-138,2975463867;
3515,6044921875;-138,2991333008;
3523,7082519531;-138,3019714355;
3531,8325195313;-138,3056488037;
3539,9736328125;-138,3063812256;
3548,1335449219;-138,3069458008;
3556,3142089844;-138,3125610352;
3564,5117187500;-138,3126831055;
3572,7282714844;-138,3126831055;
3580,9636230469;-138,3126831055;
3589,2199707031;-138,3126831055;
3597,4934082031;-138,3126831055;
3605,7858886719;-138,3126831055;
3614,0993652344;-138,3126831055;
3622,4301757813;-138,3142547607;
3630,7800292969;-138,3280029297;
3639,1513671875;-138,3468933105;
3647,5397949219;-138,3696746826;
3655,9475097656;-138,3983917236;
3664,3747558594;-138,4359893799;
3672,8234863281;-138,4838714600;
3681,2895507813;-138,5314178467;
3689,7751464844;-138,5390167236;
3698,2824707031;-138,5413970947;
3706,8073730469;-138,5466613770;
3715,3518066406;-138,5720214844;
3723,9179687500;-138,5805816650;
3732,5017089844;-138,5841522217;
3741,1054687500;-138,6108093262;
3749,7290039063;-138,6259307861;
3758,3745117188;-138,6363525391;
3767,0378417969;-138,6409149170;
3775,7209472656;-138,6478271484;
3784,4265136719;-138,6947784424;
3793,1499023438;-138,7525329590;
3801,8933105469;-138,8272705078;
3810,6589355469;-138,8849639893;
3819,4428710938;-138,9110870361;
3828,2468261719;-138,9192504883;
3837,0734863281;-138,9235992432;
3845,9182128906;-138,9235992432;
3854,7832031250;-138,9235992432;
3863,6687011719;-138,9235992432;
3872,5769042969;-138,9235992432;
3881,5036621094;-138,9235992432;
3890,4506835938;-138,9235992432;
3899,4206542969;-138,9235992432;
3908,4089355469;-138,9251098633;
3917,4182128906;-138,9251708984;
3926,4501953125;-138,9288787842;
3935,5009765625;-138,9325714111;
3944,5725097656;-138,9337615967;
3953,6650390625;-138,9393615723;
3962,7807617188;-138,9403076172;
3971,9152832031;-138,9430694580;
3981,0708007813;-138,9436798096;
3990,2497558594;-138,9539489746;
3999,4475097656;-138,9718170166;
4008,6665039063;-138,9726562500;
4017,9089355469;-138,9853820801;
4027,1704101563;-138,9936065674;
4036,4533691406;-139,0023803711;
4045,7600097656;-139,0032043457;
4055,0856933594;-139,0058593750;
4064,4331054688;-139,0088348389;
4073,8017578125;-139,0088653564;
4083,1943359375;-139,0144195557;
4092,6064453125;-139,0144195557;
4102,0400390625;-139,0144195557;
4111,4980468750;-139,0144195557;
4120,9750976563;-139,0144195557;
4130,4746093750;-139,0144195557;
4139,9975585938;-139,0165405273;
4149,5405273438;-139,0177154541;
4159,1054687500;-139,0192108154;
4168,6928710938;-139,0478820801;
4178,3041992188;-139,0895538330;
4187,9355468750;-139,1390838623;
4197,5888671875;-139,1811676025;
4207,2670898438;-139,1881866455;
4216,9648437500;-139,1884613037;
4226,6855468750;-139,1898803711;
4236,4306640625;-139,2033081055;
4246,1958007813;-139,2054901123;
4255,9833984375;-139,2239227295;
4265,7963867188;-139,2283172607;
4275,6293945313;-139,2299652100;
4285,4848632813;-139,2459106445;
4295,3632812500;-139,2576904297;
4305,2666015625;-139,2642364502;
4315,1904296875;-139,2660064697;
4325,1376953125;-139,2744293213;
4335,1098632813;-139,2911376953;
4345,1025390625;-139,3192901611;
4355,1181640625;-139,3198547363;
4365,1591796875;-139,3248443604;
4375,2211914063;-139,3292083740;
4385,3066406250;-139,3327941895;
4395,4150390625;-139,3371276855;
4405,5493164063;-139,3475646973;
4415,7041015625;-139,3480987549;
4425,8828125000;-139,3604583740;
4436,0874023438;-139,3654632568;
4446,3125000000;-139,3668975830;
4456,5615234375;-139,3680114746;
4466,8369140625;-139,3828277588;
4477,1333007813;-139,4017486572;
4487,4536132813;-139,4232177734;
4497,7998046875;-139,4580841064;
4508,1674804688;-139,4922332764;
4518,5590820313;-139,5114746094;
4528,9746093750;-139,5258941650;
4539,4169921875;-139,5388946533;
4549,8803710938;-139,5502777100;
4560,3681640625;-139,5621490479;
4570,8828125000;-139,5779571533;
4581,4189453125;-139,5889892578;
4591,9794921875;-139,5985412598;
4602,5668945313;-139,6001281738;
4613,1762695313;-139,6007232666;
4623,8095703125;-139,6078033447;
4634,4677734375;-139,6116180420;
4645,1533203125;-139,6284637451;
4655,8608398438;-139,6723937988;
4666,5927734375;-139,7547607422;
4677,3520507813;-139,8034820557;
4688,1337890625;-139,8118591309;
4698,9404296875;-139,8188629150;
4709,7744140625;-139,8240509033;
4720,6308593750;-139,8301391602;
4731,5122070313;-139,8301391602;
4742,4213867188;-139,8347167969;
4753,3525390625;-139,8427429199;
4764,3095703125;-139,8469543457;
4775,2915039063;-139,8494873047;
4786,3017578125;-139,8508300781;
4797,3344726563;-139,8546295166;
4808,3925781250;-139,8556365967;
4819,4790039063;-139,8592681885;
4830,5883789063;-139,8661193848;
4841,7231445313;-139,8712921143;
4852,8862304688;-139,8798675537;
4864,0722656250;-139,8837432861;
4875,2846679688;-139,8959655762;
4886,5224609375;-139,9005889893;
4897,7890625000;-139,9048919678;
4909,0786132813;-139,9695739746;
4920,3945312500;-139,9947357178;
4931,7387695313;-139,9953613281;
4943,1069335938;-140,0287933350;
4954,5009765625;-140,0582580566;
4965,9243164063;-140,0584106445;
4977,3710937500;-140,0591888428;
4988,8442382813;-140,0921630859;
5000,3437500000;-140,0947418213;
5011,8730468750;-140,1056976318;
5023,4257812500;-140,1104278564;
5035,0048828125;-140,1225891113;
5046,6137695313;-140,1457366943;
5058,2465820313;-140,1558685303;
5069,9062500000;-140,1644287109;
5081,5957031250;-140,1778564453;
5093,3090820313;-140,1827545166;
5105,0493164063;-140,1908264160;
5116,8198242188;-140,2329406738;
5128,6142578125;-140,2865753174;
5140,4360351563;-140,3235778809;
5152,2851562500;-140,3406829834;
5164,1645507813;-140,3412933350;
5176,0683593750;-140,3422241211;
5187,9995117188;-140,3596649170;
5199,9609375000;-140,3834991455;
5211,9472656250;-140,3883056641;
5223,9609375000;-140,4075317383;
5236,0053710938;-140,4379272461;
5248,0747070313;-140,4474487305;
5260,1723632813;-140,4682617188;
5272,2973632813;-140,5033416748;
5284,4531250000;-140,5033416748;
5296,6342773438;-140,5033416748;
5308,8432617188;-140,5033416748;
5321,0834960938;-140,5033416748;
5333,3491210938;-140,5062866211;
5345,6425781250;-140,5192413330;
5357,9677734375;-140,5198364258;
5370,3183593750;-140,5276641846;
5382,6972656250;-140,5286560059;
5395,1074218750;-140,5312805176;
5407,5439453125;-140,5366668701;
5420,0083007813;-140,5409088135;
5432,5019531250;-140,5701293945;
5445,0273437500;-140,5703430176;
5457,5786132813;-140,5861358643;
5470,1586914063;-140,5970764160;
5482,7705078125;-140,5989227295;
5495,4086914063;-140,5990905762;
5508,0761718750;-140,5993652344;
5520,7758789063;-140,5993652344;
5533,5014648438;-140,6043548584;
5546,2568359375;-140,6087951660;
5559,0410156250;-140,6350708008;
5571,8579101563;-140,6552429199;
5584,7016601563;-140,6598968506;
5597,5747070313;-140,6770935059;
5610,4804687500;-140,6846466064;
5623,4130859375;-140,6847839355;
5636,3754882813;-140,7046203613;
5649,3710937500;-140,7046203613;
